388,Caroline Dhavernas,680,Paddy Considine,The Cry of the Owl ,Charlotte Sullivan,2009,544
2,Ching Wan Lau,215,Wei Tang,A Tale of Three Cities ,Hailu Qin,2015,27
233,Harry Carey Jr.,767,Phoebe Cates,Gremlins ,Zach Galligan,1984,281
504,Peter Cushing,11000,Harrison Ford,Star Wars: Episode IV - A New Hope ,Kenny Baker,1977,1000
411,Zoey Deutch,22000,Robert De Niro,Dirty Grandpa ,Jason Mantzoukas,2016,851
382,Klaus Kinski,597,Julie Christie,Doctor Zhivago ,Geraldine Chaplin,1965,396
14,Selton Mello,585,Wagner Moura,Trash ,Daniel Zettel,2014,68
632,Matt Prokop,755,Lucas Grabeel,High School Musical 3: Senior Year ,Corbin Bleu,2008,734
141,Jack McGee,23000,Christian Bale,The Fighter ,Melissa McMeekin,2010,238
218,Steve-O,608,Bam Margera,Jackass Number Two ,Chris Pontius,2006,362
633,Bruce McGill,886,Fred Gwynne,My Cousin Vinny ,Lane Smith,1992,655
602,Mireille Enos,17000,Chloë Grace Moretz,If I Stay ,Stacy Keach,2014,1000
32,Damien Garvey,84,Zoe Ventoura,Drive Hard ,Christopher Sommers,2014,37
808,Tom Berenger,1000,Corbin Bernsen,Major League ,Rene Russo,1989,854
621,Rupert Everett,785,Lily Cole,St. Trinian's ,Tamsin Egerton,2007,692
328,John Enos III,991,Radha Mitchell,Phone Booth ,Richard T. Jones,2002,465
488,Peter Coyote,683,Lauren German,A Walk to Remember ,Paz de la Huerta,2002,548
191,Celia Weston,276,Lois Smith,Dead Man Walking ,Robert Prosky,1995,258
637,Sean Patrick Thomas,4000,Sarah Michelle Gellar,Cruel Intentions ,Eric Mabius,1999,656
647,Shawnee Smith,723,Costas Mandylor,Saw VI ,George Newbern,2009,651
842,Sid Caesar,1000,Madeline Kahn,History of the World: Part I ,Dom DeLuise,1981,898
549,Alicia Keys,664,Nate Parker,The Secret Life of Bees ,Jennifer Hudson,2008,551
532,Vinessa Shaw,584,Vincent Pastore,Corky Romano ,Peter Berg,2001,580
298,Gabrielle Carteris,636,Steven Bauer,Raising Cain ,Gregg Henry,1992,330
279,Peter Boyle,13000,Sylvester Stallone,F.I.S.T. ,Rod Steiger,1978,595
225,Bud Cort,425,Louise Fletcher,Invaders from Mars ,William Bassett,1986,394
54,Fiona Glascott,838,Julie Walters,Brooklyn ,Eva Birthistle,2015,55
111,Steven Berkoff,385,Ryan O'Neal,Barry Lyndon ,Hardy Krüger,1975,293
651,Jason London,799,Lee Majors,Out Cold ,Thomas Lennon,2001,711
553,John Witherspoon,8000,Will Ferrell,The Ladies Man ,Tim Meadows,2000,723
123,Sheridan Smith,358,Luke Newberry,Quartet ,Pauline Collins,2012,156
443,Jake Busey,1000,Shannon Elizabeth,Tomcats ,David Ogden Stiers,2001,660
303,Powers Boothe,11000,Matthew McConaughey,Frailty ,Matt O'Leary,2001,472
553,Frances Fisher,16000,Ryan Reynolds,Woman in Gold ,Elizabeth McGovern,2015,638
812,Oliver Platt,14000,Liam Neeson,Kinsey ,Dylan Baker,2004,1000
795,Bridget Fonda,901,Patricia Tallman,Army of Darkness ,Embeth Davidtz,1992,888
424,Gedde Watanabe,960,Jaime King,Slackers ,Jim Rash,2002,448
472,Leonardo DiCaprio,40000,Johnny Depp,What's Eating Gilbert Grape ,Kevin Tighe,1993,29000
109,Alan Van Sprang,866,Henry Ian Cusick,The Visual Bible: The Gospel of John ,Scott Handy,2003,147
579,Sally Hawkins,979,Eddie Marsan,Vera Drake ,Imelda Staunton,2004,594
183,Dash Mihok,658,Michael McKean,The Guru ,Jimi Mistry,2002,463
787,Chazz Palminteri,1000,Anjelica Huston,The Perez Family ,Vincent Gallo,1995,979
272,Max Casella,3000,Justin Timberlake,Inside Llewyn Davis ,Alex Karpovsky,2013,275
697,Andrew Keegan,1000,Mekhi Phifer,O ,John Heard,2001,835
40,Wayne Pygram,14000,Milla Jovovich,Return to the Blue Lagoon ,Lisa Pelikan,1991,163
104,Anthony Zerbe,338,Frank Finlay,The Molly Maguires ,Samantha Eggar,1970,275
776,Steve Buscemi,14000,Kate Winslet,Romance & Cigarettes ,Eddie Izzard,2005,12000
22,David Kennedy,60,Phyllida Law,Copying Beethoven ,Angus Barnett,2006,35
723,Zelda Rubinstein,887,Heather O'Rourke,Poltergeist ,Craig T. Nelson,1982,770
405,Sean Harris,845,Sam Riley,Brighton Rock ,Geoff Bell,2010,641
357,Costas Mandylor,3000,Julie Benz,Saw V ,Scott Patterson,2008,723
199,Gena Rowlands,917,John Cassavetes,Machine Gun McCain ,Britt Ekland,1969,545
19,Lina Esco,142,Nora Dunn,LOL ,Alix Freihage,2012,79
48,Deborra-Lee Furness,172,John Howard,Jindabyne ,Max Cullen,2006,71
860,John Abraham,8000,Shah Rukh Khan,Kabhi Alvida Naa Kehna ,Preity Zinta,2006,1000
327,Rupert Everett,893,Minnie Driver,An Ideal Husband ,Jeremy Northam,1999,692
507,Olivia Williams,805,Romola Garai,The Last Days on Mars ,Tom Cullen,2013,766
132,Giancarlo Giannini,541,Lena Olin,Darkness ,Francesc Pagès,2002,451
73,Gary Lockwood,273,Keir Dullea,2001: A Space Odyssey ,Glenn Beck,1968,117
548,Dee Wallace,861,Henry Thomas,E.T. the Extra-Terrestrial ,Peter Coyote,1982,725
499,Elena Anaya,17000,Kristen Stewart,In the Land of Women ,Dustin Milligan,2007,1000
194,Marc Donato,882,William Hurt,The Blue Butterfly ,Raoul Max Trujillo,2004,450
327,Kelli Williams,665,Ricky Schroder,There Goes My Baby ,Seymour Cassel,1994,446
44,Johnny Flynn,381,Antonia Thomas,Lovesick             ,Hannah Britland,,102
119,Boman Irani,564,Arjun Rampal,Housefull ,Riteish Deshmukh,2010,154
258,Taylor Handley,482,Jon Gries,September Dawn ,Trent Ford,2007,362
280,Eduardo Verástegui,639,Santiago Cabrera,For Greater Glory: The True Story of Cristiada ,Catalina Sandino Moreno,2012,377
24,Eric Elmosnino,68,Karin Viard,La Famille Bélier ,François Damiens,2014,29
893,Matt Damon,49000,Robin Williams,Good Will Hunting ,Minnie Driver,1997,13000
571,Anthony Hopkins,14000,Al Pacino,Misconduct ,Glen Powell,2016,12000
482,Shawnee Smith,723,Costas Mandylor,Saw III ,Leigh Whannell,2006,651
901,Harold Ramis,13000,Bill Murray,Stripes ,Judge Reinhold,1981,11000
229,Lindsay Sloane,4000,Kirsten Dunst,Bring It On ,Clare Kramer,2000,464
393,Joseph Julian Soria,798,Frank Grillo,The Purge: Election Year ,Mykelti Williamson,2016,465
1000,Clea DuVall,23000,Paul Walker,She's All That ,Kieran Culkin,1999,1000
736,Gabourey Sidibe,939,Mo'Nique,Precious ,Mariah Carey,2009,906
448,Shawnee Smith,723,Costas Mandylor,Saw IV ,Angus Macfadyen,2007,651
368,Keegan Connor Tracy,494,Deborah Kara Unger,White Noise ,Mike Dopud,2005,392
685,Cicely Tyson,1000,Boris Kodjoe,Madea's Family Reunion ,Blair Underwood,2006,907
638,Bill Cobbs,10000,Tom Cruise,The Color of Money ,Mary Elizabeth Mastrantonio,1986,970
196,Richard Beymer,726,Richard Burton,The Longest Day ,Eddie Albert,1962,249
577,Shaun Weiss,633,Lane Smith,The Mighty Ducks ,Elden Henson,1992,613
634,Clea DuVall,4000,Sarah Michelle Gellar,The Grudge ,Ted Raimi,2004,1000
491,Kevin Nealon,11000,Adam Sandler,Happy Gilmore ,Frances Bay,1996,503
270,Patricia Belcher,1000,Eileen Brennan,Jeepers Creepers ,Jonathan Breck,2001,322
730,George Carlin,18000,Keanu Reeves,Bill & Ted's Excellent Adventure ,Al Leong,1989,769
139,Ron Moody,695,Oliver Reed,Oliver! ,Jack Wild,1968,275
186,Penelope Wilton,1000,Tom Wilkinson,The Best Exotic Marigold Hotel ,Celia Imrie,2011,400
345,Andrew Lawrence,759,Diedrich Bader,Recess: School's Out ,Dabney Coleman,2001,563
60,Bruce Spence,794,Tina Turner,Mad Max Beyond Thunderdome ,Angelo Rossitto,1985,531
581,Vernon Wells,1000,Bill Duke,Commando ,Rae Dawn Chong,1985,745
130,Rupert Evans,4000,Lauren Cohan,The Boy ,Stephanie Lemelin,2016,334
816,Bokeem Woodbine,2000,Bojana Novakovic,Devil ,Geoffrey Arend,2010,904
615,Mike Epps,723,John Witherspoon,Friday After Next ,Katt Williams,2002,706
482,Hayley Kiyoko,852,Lin Shaye,Insidious: Chapter 3 ,Leigh Whannell,2015,542
619,Vanity,854,Mike Starr,The Last Dragon ,Keshia Knight Pulliam,1985,841
1000,Brad Pitt,26000,Jason Statham,Snatch ,Jason Flemyng,2000,11000
120,Austin O'Brien,535,Jeff Fahey,The Lawnmower Man ,Troy Evans,1992,211
617,Alexis Dziena,904,Ari Graynor,Nick and Norah's Infinite Playlist ,Aaron Yoo,2008,715
769,Janeane Garofalo,13000,Matt Damon,Dogma ,George Carlin,1999,1000
73,Eva Amurri Martino,931,Erika Christensen,The Banger Sisters ,Sal Lopez,2002,797
257,Al Leong,745,Albert Brooks,Twilight Zone: The Movie ,Vic Morrow,1983,730
466,Kevin Tighe,623,Ben Gazzara,Road House ,Kelly Lynch,1989,472
534,Salli Richardson-Whitfield,851,Jada Pinkett Smith,A Low Down Dirty Shame ,Charles S. Dutton,1994,543
782,Shiri Appleby,931,Erika Christensen,Swimfan ,Jason Ritter,2002,855
534,Danny Woodburn,1000,Dane Cook,Employee of the Month ,Jessica Simpson,2006,809
678,Lauren Ambrose,982,Ethan Embry,Can't Hardly Wait ,Charlie Korsmo,1998,945
699,William Smith,10000,Tom Cruise,The Outsiders ,Tom Waits,1983,919
190,Oona Laurence,3000,Bryce Dallas Howard,Pete's Dragon ,Isiah Whitlock Jr.,2016,424
275,Herbert Lom,1000,Tom Skerritt,The Dead Zone ,Anthony Zerbe,1983,278
220,James Ransone,1000,Laila Haley,Sinister 2 ,Jaden Klein,2015,412
706,Curtis Armstrong,1000,Omari Hardwick,Sparkle ,Mike Epps,2012,876
448,Jessica Capshaw,690,Marley Shelton,Valentine ,Johnny Whitworth,2001,533
242,Will Patton,14000,Milla Jovovich,The Fourth Kind ,Hakeem Kae-Kazim,2009,537
718,Virginia Madsen,11000,Meryl Streep,A Prairie Home Companion ,Lily Tomlin,2006,912
338,Clarence Williams III,556,Khandi Alexander,Sugar Hill ,Steve Harris,1993,475
53,Richard Lynch,371,Billy Drago,Invasion U.S.A. ,Eddie Jones,1985,324
826,Brandon T. Jackson,2000,Jurnee Smollett-Bell,Roll Bounce ,Shad Moss,2005,918
766,Connie Nielsen,13000,Bill Murray,Rushmore ,Olivia Williams,1998,933
861,Donald Faison,929,David Zayas,Skyline ,Brittany Daniel,2010,927
111,Celia Imrie,220,Tina Desai,The Second Best Exotic Marigold Hotel ,Ronald Pickup,2015,186
558,Jane Krakowski,918,Julia Ormond,Kit Kittredge: An American Girl ,Willow Smith,2008,624
804,Chris Noth,1000,Ben Feldman,The Perfect Man ,Vanessa Lengies,2005,962
203,Nicholas Turturro,18000,Denzel Washington,Mo' Better Blues ,Charlie Murphy,1990,269
39,Simon Rhee,176,Steve Oedekerk,Kung Pow: Enter the Fist ,Jennifer Tung,2002,67
536,Ariana Richards,651,Reba McEntire,Tremors ,Michael Gross,1990,610
648,Lindy Booth,2000,Kevin Zegers,Wrong Turn ,Julian Richings,2003,683
695,David Carradine,2000,Dennis Quaid,The Long Riders ,Randy Quaid,1980,926
45,Paul Ben-Victor,258,Byron Mann,The Corruptor ,Kim Chan,1999,218
820,Tye Sheridan,11000,Matthew McConaughey,Mud ,Sam Shepard,2012,1000
307,Thomas Lennon,655,Wendi McLendon-Covey,Reno 911!: Miami ,Carlos Alazraqui,2007,651
547,Zayn Malik,773,Harry Styles,One Direction: This Is Us ,Niall Horan,2013,734
503,Noureen DeWulf,839,Rob Riggle,"The Goods: Live Hard, Sell Hard ",Charles Napier,2009,700
636,Vincent Schiavelli,1000,Jennifer Jason Leigh,Hey Arnold! The Movie ,Paul Sorvino,2002,811
918,Toby Jones,13000,Eddie Redmayne,My Week with Marilyn ,Julia Ormond,2011,2000
442,Philip Baker Hall,3000,Adam Scott,The Matador ,Hope Davis,2005,497
582,Nia Long,962,Leonard Roberts,Love Jones ,Larenz Tate,1997,826
458,Allison Tolman,1000,Busy Philipps,The Gift ,Wendell Pierce,2015,562
30,Chad Allen,772,Chase Ellison,End of the Spear ,Jack Guzman,2005,232
869,Kirsten Dunst,15000,Mila Kunis,Get Over It ,Carmen Electra,2001,4000
759,Stephen Root,989,Gary Cole,Office Space ,Diedrich Bader,1999,939
551,Kirstie Alley,4000,Kirsten Dunst,Drop Dead Gorgeous ,Ellen Barkin,1999,980
309,Danny Huston,11000,Christoph Waltz,Big Eyes ,Jon Polito,2014,430
711,Daniel Stern,4000,Jon Favreau,Very Bad Things ,Jeanne Tripplehorn,1998,796
2000,Alexa PenaVega,7000,Steve Carell,Sleepover ,Hunter Parrish,2004,2000
298,Dennis Franz,537,Melanie Griffith,Body Double ,Gregg Henry,1984,376
472,Will Forte,1000,Jasper Cole,MacGruber ,Powers Boothe,2010,622
250,Benedict Wong,460,Sophie Okonedo,Dirty Pretty Things ,Sergi López,2002,372
3000,Kate Winslet,20000,Hugh Jackman,Movie 43 ,Seth MacFarlane,2013,14000
3000,Angelina Jolie Pitt,40000,Johnny Depp,The Tourist ,Rufus Sewell,2010,11000
655,William Morgan Sheppard,939,Stephen Root,Over Her Dead Body ,Wendi McLendon-Covey,2008,702
172,Mark Moses,7000,Steve Carell,Seeking a Friend for the End of the World ,Rob Huebel,2012,353
727,Stephen Root,1000,Kurtwood Smith,Cedar Rapids ,Alia Shawkat,2011,939
476,T.J. Thyne,1000,Michaela Conlin,Bones             ,Tamara Taylor,,722
602,Beverly D'Angelo,1000,Ethan Suplee,American History X ,Stacy Keach,1998,816
444,Johanna Braddy,1000,Daniel Sharman,The Collection ,Lee Tergesen,2012,581
719,Kelsey Grammer,886,Nathan Lane,Teacher's Pet ,Jerry Stiller,2004,808
2,Clotilde Mollet,24,Johannes Silberschneider,The Red Violin ,Carlo Cecchi,1998,3
201,Richard Farnsworth,874,Sissy Spacek,The Straight Story ,Everett McGill,1999,262
934,James Franco,12000,Norman Reedus,Deuces Wild ,Frankie Muniz,2002,11000
322,Philip Baker Hall,628,Beth Grant,Bad Words ,Patricia Belcher,2013,497
231,Iddo Goldberg,427,Dylan Moran,"Run, Fatboy, Run ",India de Beaufort,2007,269
378,Randy Quaid,753,Bernadette Peters,Heartbeeps ,Christopher Guest,1981,695
664,Gillian Jacobs,1000,Jennifer Ehle,Black or White ,Jillian Estell,2014,837
401,Tamala Jones,719,Jerry Stiller,On the Line ,Dave Foley,2001,405
294,Toby Huss,23000,Christian Bale,Rescue Dawn ,François Chau,2006,342
970,Jennifer Garner,14000,Al Pacino,Danny Collins ,Melissa Benoist,2015,3000
581,Evan Ross,2000,Judy Greer,"Jeff, Who Lives at Home ",Rae Dawn Chong,2011,616
72,Waris Ahluwalia,144,Flavio Parenti,I Am Love ,Alba Rohrwacher,2009,110
699,Diedrich Bader,823,Robert Picardo,Atlas Shrugged II: The Strike ,Esai Morales,2012,759
541,Michael Wincott,10000,Gary Oldman,Romeo Is Bleeding ,Lena Olin,1993,721
132,Lesley Ann Warren,402,Peter Fonda,The Limey ,William Lucking,1999,296
911,Loretta Devine,3000,Don Cheadle,Crash ,Jennifer Esposito,2004,912
553,Anthony LaPaglia,902,Eric Stoltz,The House of Mirth ,Elizabeth McGovern,2000,576
311,Tracey Walter,754,Cliff Robertson,Malone ,Dennis Burkley,1987,324
400,Tim DeKay,634,Scott Mechlowicz,Peaceful Warrior ,Agnes Bruckner,2006,436
269,Kevin Nealon,982,Don Johnson,Bucky Larson: Born to Be a Star ,Nicholas Turturro,2011,503
851,Michael Rapaport,1000,Gillian White,Bamboozled ,Jada Pinkett Smith,2000,975
4,Stephanie Vogt,533,Eoin Macken,The Forest ,Gen Seto,2016,35
249,William Hootkins,902,Frank Langella,Sphinx ,John Gielgud,1981,488
64,Maria Dizzia,6000,Naomi Watts,While We're Young ,Dree Hemingway,2014,139
221,Eddie 'Piolin' Sotelo,749,Demián Bichir,A Better Life ,Robert Peters,2011,252
258,John Neville,530,Miranda Richardson,Spider ,Lynn Redgrave,2002,387
826,Oliver Platt,14000,Liam Neeson,Gun Shy ,Mitch Pileggi,2000,1000
1000,Anne Hathaway,16000,Charlie Hunnam,Nicholas Nickleby ,Jim Broadbent,2002,11000
683,James Franco,11000,Chris Evans,The Iceman ,Robert Davi,2012,11000
2,Olaf Lubaszenko,20,Krystyna Janda,Dekalog             ,Olgierd Lukaszewicz,,3
45,Rekha,307,Naseeruddin Shah,Krrish ,Sharat Saxena,2006,200
503,Melanie Griffith,975,Alicia Witt,Cecil B. DeMented ,Kevin Nealon,2000,537
251,Scott A. Martin,11000,Matthew McConaughey,Killer Joe ,Carol Sutton,2011,414
688,Gary Cole,2000,Demi Moore,The Joneses ,Robert Pralgo,2009,989
232,Minnie Driver,22000,Philip Seymour Hoffman,Owning Mahowny ,Maury Chaykin,2003,893
622,Lee Majors,966,Jenna Fischer,The Brothers Solomon ,Will Forte,2007,799
20,Norah Jones,20000,Natalie Portman,My Blueberry Nights ,Adriane Lenox,2007,329
54,Ben Gazzara,816,Beverly D'Angelo,Illuminata ,George DiCenzo,1998,623
119,Jeanne Tripplehorn,990,Bruce Greenwood,Swept Away ,David Thornton,2002,711
91,Sergej Trifunovic,603,Bashar Rahal,"War, Inc. ",Ned Bellamy,2008,175
51,Karen Mok,478,Wei Zhao,Shaolin Soccer ,Kwok-Kwan Chan,2001,83
0,Cheryl Tiegs,787,Vincent Gallo,The Brown Bunny ,Anna Vareschi,2003,96
28,François Cluzet,678,Isabelle Huppert,The Swindle ,Michel Serrault,1997,541
241,Claire Foy,374,Numan Acar,Rosewater ,Haluk Bilginer,2014,362
34,Aitana Sánchez-Gijón,837,Olivier Martinez,The Chambermaid on the Titanic ,Romane Bohringer,1997,130
131,Ashraf Barhom,18000,Gerard Butler,Coriolanus ,Lubna Azabal,2011,451
83,Ryan Donowho,374,Kip Pardue,Imaginary Heroes ,Larry Fessenden,2004,181
428,Danny Dyer,893,Minnie Driver,High Heels and Low Lifes ,Mary McCormack,2001,798
334,Daryl Sabara,49000,Robin Williams,World's Greatest Dad ,Henry Simmons,2009,640
345,Toby Stephens,798,Danny Dyer,Severance ,Laura Harris,2006,769
885,Dulé Hill,1000,Joe Mantegna,Edmond ,Jeffrey Combs,2005,922
146,Ally Sheedy,17000,Kristen Stewart,Welcome to the Rileys ,Kerry Cahill,2010,793
421,Michael Winslow,16000,Christopher Lee,Police Academy: Mission to Moscow ,G.W. Bailey,1994,542
553,Nate Parker,665,Ricky Schroder,Blood Done Sign My Name ,Lee Norris,2010,664
36,Andrés Montiel,78,Jorge Luis Moreno,"Cinco de Mayo, La Batalla ",William Miller,2013,61
499,Jared Gilman,962,Chris Noth,Elsa & Fred ,James Brolin,2014,545
385,Harvey Weinstein,795,Eric Idle,An Alan Smithee Film: Burn Hollywood Burn ,Ryan O'Neal,1997,474
875,Justin Timberlake,12000,Jeff Bridges,The Open Road ,Ted Danson,2009,3000
617,Scott Porter,806,Adrian Martinez,The Good Guy ,Aaron Yoo,2009,690
495,Minnie Driver,1000,Stephanie Szostak,Motherhood ,Anthony Edwards,2009,893
422,Corbin Bleu,835,Madison Pettis,Free Style ,Sandra Echeverría,2008,632
51,Reef Ireland,147,Nicholas Hamilton,Strangerland ,Sean Keenan,2015,52
240,Tamala Jones,706,Mike Epps,The Janky Promoters ,Glenn Plummer,2009,405
611,Drew Waters,906,Drew Fuller,Blonde Ambition ,Larry Miller,2007,848
102,Leonor Watling,439,Jim Carter,The Oxford Murders ,Danny Sapani,2008,161
72,Gyton Grantley,122,Damian Walshe-Howling,The Reef ,Adrienne Pickering,2010,109
742,Rip Torn,11000,Zooey Deschanel,Eulogy ,Kelly Preston,2004,826
126,Craig Fairbrass,298,Teryl Rothery,White Noise 2: The Light ,Adrian Holmes,2007,258
111,Mishael Morgan,485,Shane Pollard,You Got Served: Beat the World ,Chase Armitage,2011,152
415,Kevin Zegers,5000,Jim Sturgess,Fifty Dead Men Walking ,Michael McElhatton,2008,2000
196,Tom Arnold,1000,Drake Bell,Jungle Shuffle ,Amanda Troop,2014,618
520,Ayelet Zurer,30000,Veronica Ferres,Adam Resurrected ,Derek Jacobi,2008,744
5,Charlotte Bøving,63,Ingvar Eggert Sigurðsson,Of Horses and Men ,Sigríður María Egilsdóttir,2013,10
95,Mark Addy,1000,Sendhil Ramamurthy,It's a Wonderful Afterlife ,Shabana Azmi,2010,891
711,Henry Rollins,1000,Ray Winstone,The Devil's Tomb ,Jason London,2009,898
46,Jesse Moss,183,Jimi Mistry,Partition ,John Light,2007,136
482,Luke Perry,670,Elaine Hendrix,Good Intentions ,Jon Gries,2010,608
7,Woo-sung Jung,398,Kang-ho Song,"The Good, the Bad, the Weird ",Dal-su Oh,2008,149
899,Katrina Bowden,1000,Boris Kodjoe,Nurse 3D ,Kathleen Turner,2013,948
499,Callum Rennie,764,Tyler Mane,Gunless ,Dustin Milligan,2010,716
452,Martin Starr,17000,Kristen Stewart,Adventureland ,Wendie Malick,2009,985
195,Victor Rivers,786,Danny Pino,The Lost City ,Enrique Murciano,2005,228
525,Mike Epps,723,John Witherspoon,Next Friday ,Rolando Molina,2000,706
262,Jordana Brewster,4000,Hayden Christensen,American Heist ,Akon,2014,4000
244,Burt Kwouk,742,Donald Pleasence,You Only Live Twice ,Desmond Llewelyn,1967,462
1000,Alfie Allen,31000,Mem Ferda,Plastic ,Malese Jow,2014,1000
319,Emmanuelle Riva,678,Isabelle Huppert,Amour ,Jean-Louis Trintignant,2012,432
770,Heather O'Rourke,1000,Tom Skerritt,Poltergeist III ,Zelda Rubinstein,1988,887
200,Roger Cross,557,Daniella Alonso,Re-Kill ,Jesse Garcia,2015,290
760,Sid Caesar,924,Jonathan Winters,"It's a Mad, Mad, Mad, Mad World ",Spencer Tracy,1963,898
82,Lola Dueñas,148,Carmen Maura,Volver ,Antonio de la Torre,2006,114
123,Joe Flaherty,187,John Vernon,Heavy Metal ,Don Francks,1981,176
327,Michael Angarano,33000,Jizelle Jade,Gentlemen Broncos ,Héctor Jiménez,2009,947
1000,Jim Broadbent,21000,Robert Downey Jr.,Richard III ,Kristin Scott Thomas,1995,1000
129,Michaela McManus,826,Scott Glenn,Into the Grizzly Maze ,Luisa D'Oliveira,2015,476
303,Steven Michael Quezada,594,Bárbara Mori,Kites ,Kabir Bedi,2010,412
844,Kirsten Dunst,10000,Alexander Skarsgård,Melancholia ,Charlotte Rampling,2011,4000
110,Keisha Castle-Hughes,509,Noah Taylor,Red Dog ,Luke Ford,2011,446
1000,Katrina Kaif,8000,Shah Rukh Khan,Jab Tak Hai Jaan ,Vic Waghorn,2012,3000
513,Yaphet Kotto,1000,Tom Skerritt,Alien ,Bolaji Badejo,1979,581
177,Edwin Neal,383,Gunnar Hansen,The Texas Chain Saw Massacre ,Marilyn Burns,1974,371
741,Scout Taylor-Compton,17000,Kristen Stewart,The Runaways ,Johnny Lewis,2010,908
51,Paul Michael Glaser,402,Topol,Fiddler on the Roof ,Rosalind Harris,1971,343
177,Earl Cameron,244,Desmond Llewelyn,Thunderball ,Lois Maxwell,1965,189
123,Shanley Caswell,14000,Josh Hutcherson,Detention ,Parker Bagley,2011,383
16,Alessandro Preziosi,580,Riccardo Scamarcio,Loose Cannons ,Lunetta Savino,2010,26
685,Jada Pinkett Smith,890,Vivica A. Fox,Set It Off ,Blair Underwood,1996,851
862,Sanaa Lathan,1000,Harold Perrineau,The Best Man ,Jarrod Bunch,1999,886
118,Alex Vincent,311,Catherine Hicks,Child's Play ,Dinah Manoff,1988,189
184,Tucker Albrizzi,909,Michael Moore,Sicko ,Bill Clinton,2007,203
908,Zach Gilford,2000,Noel Gugliemi,The Purge: Anarchy ,Roberta Valderrama,2014,971
